Codigo,Nombre,Categoria,Estado,Departamento,Municipio,Altitud,Fecha_instalacion,Fecha_suspension,Corriente,Latitude,Longitud
21147010,SAN ALFONSO  - AUT [21147010],Limnigráfica,Activa,Huila,Villavieja,420,14/11/1963,,Cabrera,3.3705,-75.11416667
21145040,SAN ALFONSO [21145040],Agrometeorológica,Activa,Huila,Villavieja,440,15/11/1963,,Cabrera,3.37336111,-75.11011111
26077060,Buchitolo [26077060],Limnimétrica,Suspendida,Valle del Cauca,Candelaria (Valle del cauca),13,15/07/1961,23/04/2018,Fraile,3.37416667,-76.34972222
32070100,SAN JUAN DE ARAMA [32070100],Pluviométrica,Activa,Meta,San Juan De Arama,410,15/12/1983,,Fraile,3.37508333,-73.89194444
22050080,PAN DE AZUCAR [22050080],Pluviométrica,Activa,Tolima,Ataco,1800,15/09/1975,,Fraile,3.37952778,-75.50813889
32075050,MESETAS [32075050],Climática Ordinaria,Activa,Meta,Mesetas,620,15/12/1983,,Fraile,3.38005556,-74.04297222
24035210,SAN LORENZO [24035210],Meteorológica Especial,Suspendida,Boyacá,Duitama,2532,15/10/1967,15/09/1977,Chicamocha,5.78333333,-73.08333333
24035090,HIMAT R 4 [24035090],Climática Principal,Suspendida,Boyacá,Duitama,2500,15/07/1994,15/08/1996,Chicamocha,5.78333333,-73.05
24037430,SAN RAFAEL [24037430],Limnimétrica,Suspendida,Boyacá,Tibasosa,2480,15/01/1972,15/02/2002,Canal Principal,5.78333333,-73
24037180,DESPUES DEL SIFON [24037180],Limnimétrica,Suspendida,Boyacá,Tibasosa,2500,15/11/1969,15/09/2005,Canal Del Cuche,5.78333333,-72.98333333
21140390,SAN ALFONSO [21140390],Pluviométrica,Suspendida,Huila,Villavieja,440,15/07/1966,15/09/1979,Cabrera,3.37336111,-75.11011111
22010060,AGUILA EL [22010060],Pluviográfica,Suspendida,Tolima,Rioblanco,2120,15/10/1977,15/02/1999,Fraile,3.38333333,-75.76666667
21110090,POTOSI [21110090],Pluviométrica,Activa,Huila,Villavieja,400,15/02/1959,,Fraile,3.38713889,-75.16925
22020050,SANTIAGO PEREZ [22020050],Pluviométrica,Activa,Tolima,Ataco,732,15/10/1975,,Fraile,3.39522222,-75.6045
21147080,TRES ESQUINAS [21147080],Limnigráfica,Activa,Tolima,Alpujarra,716,15/11/1986,,Cabrera,3.40569444,-74.81702778
21140100,SAN JUANITO [21140100],Pluviométrica,Activa,Huila,Villavieja,368,15/07/1969,,Quebrada La Colorada,3.423,-75.10463889
21140120,CRUCES LAS [21140120],Pluviométrica,Activa,Tolima,Alpujarra,1400,15/10/1974,,Guaviare,3.42586111,-74.92025
22050070,SAN PEDRO [22050070],Pluviométrica,Activa,Tolima,Ataco,1679,15/07/1973,,Guaviare,3.42638889,-75.48744444
21145010,BANQUITO EL [21145010],Climática Ordinaria,Suspendida,Huila,Colombia,800,15/08/1963,15/06/1983,Fraile,3.38333333,-74.85
32147010,GUACO [32147010],Limnimétrica,Suspendida,Vichada,Cumaribo,104,15/03/1983,15/05/1994,Guaviare,3.4,-70.11666667
22010090,MIRADOR FINCA EL [22010090],Pluviográfica,Suspendida,Tolima,Ataco,170,15/12/1986,15/05/1999,Cabrera,3.41666667,-75.68333333
32077010,PUENTE CARRETERA [32077010],Limnimétrica,Suspendida,Meta,Granada (Meta),360,15/09/1988,15/06/2002,Quebrada La Colorada,3.41666667,-73.78333333
32077030,PUENTE CARRETERA [32077030],Limnimétrica,Suspendida,Meta,Granada (Meta),360,15/09/1988,15/06/2002,Quebrada La Colorada,3.41666667,-73.78333333
23085250,SILOE - AUT [23085250],Climática Principal,Suspendida,Valle del Cauca,Cali,1238,28/06/2005,06/07/2009,Guaviare,3.4255,-76.56061111
26115080,CANDELARIA [26115080],Meteorológica Especial,Activa,Valle del Cauca,Roldanillo,945,15/01/1978,,Bogota,4.48091667,-76.07988889
21201240,SANTA MARIA DE USME [21201240],Pluviométrica,Activa,Bogotá,"Bogota, D.C",2800,15/12/1977,,Bogota,4.48130556,-74.12627778
35025050,LLANO LARGO [35025050],Climática Ordinaria,Activa,Cundinamarca,Ubaque,2980,15/04/1986,,Bogota,4.48283333,-74.03027778
21205850,COLOMBIANO EL [21205850],Meteorológica Especial,Suspendida,Cundinamarca,Sesquilé,2567,14/09/1976,03/05/2019,0,5.03388889,-73.84819444
35020290,FOMEQUE [35020290],Pluviométrica,Activa,Cundinamarca,Fómeque,1900,15/11/1981,,Quebrada Idaza,4.48652778,-73.89041667
21210120,ESMERALDA LA [21210120],Pluviográfica,Activa,Tolima,Ibagué,1965,15/06/1983,,Quebrada Idaza,4.49091667,-75.23941667
21210080,SECRETO EL [21210080],Pluviográfica,Activa,Tolima,Ibagué,1482,15/05/1985,,Quebrada Idaza,4.49427778,-75.28994444
33055010,CUMARIBO [33055010],Climática Ordinaria,Activa,Vichada,Cumaribo,167,15/07/1991,,Quebrada Idaza,4.49472222,-69.80333333
35085050,CAMPOHERMOSO [35085050],Climática Ordinaria,Activa,Boyacá,Campohermoso,1300,15/11/1986,,Quebrada Idaza,5.0345,-73.10366667
21201060,PANTANO REDONDO 1 [21201060],Pluviográfica,Activa,Cundinamarca,Zipaquirá,3160,15/01/1951,,Quebrada Idaza,5.04325,-74.03338889
21201910,CRYOGAS EL RUBI [21201910],Pluviométrica,Suspendida,Cundinamarca,Sibaté,2700,15/05/1993,15/08/1998,Bogota,4.46666667,-73.28333333
35020320,LLANO LARGO [35020320],Pluviométrica,Suspendida,Cundinamarca,Ubaque,2980,15/11/1984,15/04/1986,Bogota,4.48283333,-74.03027778
26117040,BOMBA 3 [26117040],Limnimétrica,Suspendida,Valle del Cauca,Roldanillo,911,15/04/1971,15/07/1981,Cauca,4.48333333,-76.1
21210210,PRIMAVERA LA [21210210],Pluviométrica,Suspendida,Tolima,Ibagué,1200,15/09/1986,15/09/1987,Cauca,4.48333333,-75.26666667
35105050,GUAICARAMO  - AUT [35105050],Climática Ordinaria,Activa,Meta,Barranca De Upía,190,14/10/1993,,0,4.46866667,-72.95358333
35077140,BARBOSA TERMALES [35077140],Limnigráfica,Activa,Cundinamarca,Tibirita,1769,15/06/1981,,Macheta,5.04972222,-73.52697222
21201620,SUESCA [21201620],Pluviométrica,Suspendida,Cundinamarca,Suesca,2575,14/05/1987,03/05/2019,0,5.10958333,-73.79697222
26147130,BRETANA LA [26147130],Limnimétrica,Activa,RIsaralda,Apía,1115,15/09/1974,,Mapa,5.05244444,-75.94741667
21201650,SANTA ROSITA [21201650],Pluviométrica,Activa,Cundinamarca,Suesca,2750,15/08/1988,,Condoto,5.11591667,-73.75738889
21205740,SILOS [21205740],Climática Ordinaria,Activa,Cundinamarca,Chocontá,2709,15/03/1974,,Cusiana,5.11772222,-73.70141667
55010020,PIE DE PEPE [55010020],Pluviométrica,Activa,Chocó,Istmina,53,15/08/1973,,Cusiana,5.11841667,-76.82472222
26157100,SAN GABRIEL [26157100],Limnimétrica,Activa,Caldas,Manizales,1173,15/07/1984,,Guacaica,5.11930556,-75.56472222
52010040,ROSAS [52010040],Pluviométrica,Activa,Cauca,Rosas,1750,15/01/1952,,Guacaica,2.26238889,-76.73775
21045010,BETULIA LA [21045010],Climática Ordinaria,Activa,Huila,Agrado,780,15/12/1985,,Quebrada Buena Vista,2.28158333,-75.70508333
35070200,CARACOL EL [35070200],Pluviométrica,Suspendida,Boyacá,Garagoa,1600,15/12/1979,15/02/2002,Macheta,5.05,-73.38333333
34035020,TAPON EL [34035020],Climática Ordinaria,Suspendida,Vichada,Cumaribo,116,15/05/1972,06/01/2016,Condoto,5.11202778,-69.14838889
35197210,BOCATOMA-CUSIANA [35197210],Limnigráfica,Suspendida,Casanare,Tauramena,460,15/11/1999,15/09/2005,Cusiana,5.11666667,-72.73333333
35197200,FINCA LA ESPERANZA [35197200],Limnimétrica,Suspendida,Casanare,Tauramena,438,15/05/1999,15/09/2005,Cusiana,5.11666667,-72.73333333
21047040,DIAZ HACIENDA [21047040],Limnimétrica,Suspendida,Huila,Agrado,950,15/11/1984,15/02/2002,Quebrada Buena Vista,2.26666667,-75.75
38027010,BUENAVISTA [38027010],Limnimétrica,Suspendida,Vichada,Cumaribo,76,14/12/1983,21/01/2019,Orinoco,5.05,-67.81666667
52010150,SALINAS [5201015],Pluviométrica,Suspendida,Cauca,Sotará (Paispamba),2450,15/06/1990,17/08/2018,0,2.29275,-76.58897222
21057050,VEGA EL SALADO  - AUT [21057050],Limnigráfica,Activa,Huila,La Plata,1150,14/06/1971,,La Plata,2.33144444,-75.94216667
21057080,VILLALOSADA [21057080],Limnigráfica,Activa,Huila,La Plata,1300,15/10/1979,,La Plata,2.31219444,-75.97013889
21050160,SAN VICENTE [21050160],Pluviométrica,Activa,Huila,La Plata,1745,15/11/1975,,Bedon,2.31705556,-76.01013889
21060100,CRISTALINA  LA HACIENDA [21060100],Pluviométrica,Activa,Huila,Gigante,1460,15/11/1979,,Bedon,2.31716667,-75.50358333
21060110,RIOLORO [21060110],Pluviométrica,Activa,Huila,Gigante,721,15/06/1980,,Bedon,2.3215,-75.62466667
32030020,RAUDAL UNO [32030020],Pluviométrica,Activa,Meta,La Macarena,351,15/06/1983,,Bedon,2.3225,-73.94388889
52010100,QUILCASE [52010100],Pluviográfica,Activa,Cauca,El Tambo (Cauca),916,15/07/1974,,La Plata,2.33216667,-76.84869444
21040020,ANTENA TV [21040020],Pluviométrica,Activa,Huila,Agrado,2210,15/04/1971,,Estanquillo,2.33402778,-75.72847222
21160040,ACO [21160040],Pluviométrica,Activa,Tolima,Prado,378,15/02/1959,,Magdalena,3.74625,-74.81094444
21057020,SAN RAFAEL-LAGUNA [21057020],Limnimétrica,Suspendida,Cauca,Puracé (Coconuco),3300,15/04/1970,15/12/2000,Bedon,2.31666667,-76.25
26010060,MINA LA-EL VINAGRE [26010060],Pluviométrica,Suspendida,Cauca,Puracé (Coconuco),3550,15/10/1969,15/09/1970,La Plata,2.33333333,-76.43333333
21057010,LOMA REDONDA [21057010],Limnimétrica,Suspendida,Cauca,Puracé (Coconuco),3300,15/04/1970,15/12/2000,Estanquillo,2.33333333,-76.26666667
53110020,CISNEROS [53110020],Pluviométrica,Suspendida,Valle del Cauca,Dagua,368,14/11/1975,20/02/2019,0,3.78197222,-76.75861111
35010090,SAN MARTIN [35010090],Pluviométrica,Activa,Meta,San Martín (Meta),420,15/08/1978,,Prado,3.75027778,-73.70083333
21160080,BOQUERON [21160080],Pluviométrica,Activa,Tolima,Prado,337,15/03/1962,,Prado,3.75380556,-74.90088889
22057090,BOCATOMA TRIANGULO [22057090],Limnigráfica,Suspendida,Tolima,Ortega,4266,15/09/1984,20/06/2018,Saldana,3.7635,-75.25205556
22060080,PANDO EL [22060080],Pluviométrica,Activa,Tolima,Chaparral,976,15/07/1973,,Saldana,3.76638889,-75.54855556
26090630,GUACARI [26090630],Pluviométrica,Activa,Valle del Cauca,Guacarí,990,15/01/1972,,Prado,3.77013889,-76.33194444
26090060,JUNTAS LAS [26090060],Pluviométrica,Activa,Valle del Cauca,Ginebra,1826,15/03/1975,,Prado,3.77322222,-76.16555556
22067020,BRAZUELO DELICIAS [22067020],Limnimétrica,Activa,Tolima,Chaparral,611,15/10/1986,,Tetuan,3.77586111,-75.45697222
22057100,BOCATOMA 2 [22057100],Limnimétrica,Suspendida,Tolima,Coyaima,530,15/01/1985,15/02/2002,Saldana,3.75,-75.26666667
21137080,SAN AGUSTIN [21137080],Limnimétrica,Suspendida,Tolima,Coyaima,370,15/11/1979,15/02/2002,Chenche,3.75,-75.21666667
21167020,BOQUERON [21167020],Limnigráfica,Suspendida,Tolima,Prado,340,15/02/1959,15/02/2002,Prado,3.75,-74.9
35015040,GUALAS [35015040],Climática Ordinaria,Suspendida,Meta,San Martín (Meta),250,15/08/1978,15/04/1981,Prado,3.75,-73.43333333
21167010,PUENTE CASABIANCA [21167010],Limnimétrica,Suspendida,Tolima,Prado,222,15/05/1956,15/04/1973,Prado,3.76666667,-74.91666667
21135040,MEDIA LUNA [21135040],Climática Ordinaria,Suspendida,Tolima,Coyaima,485,15/12/1964,22/10/2010,Prado,3.77375,-75.11980556
35017040,EL BARRO [35017040],Limnimétrica,Activa,Meta,Puerto López,193,14/05/1979,,Metica,3.74972222,-73.17977778
35010060,EL TORO [35010060],Pluviométrica,Activa,Meta,Castilla La Nueva,230,14/05/1978,,0,3.78666667,-73.40055556
21165010,PST DE MONTA [21165010],Climática Ordinaria,Activa,Tolima,Prado,321,15/03/1987,,Tetuan,3.78761111,-74.91702778
22057070,PUENTE COLACHE [22057070],Limnigráfica,Activa,Tolima,Coyaima,372,15/10/1976,,Saldana,3.79002778,-75.20266667
32060030,SAN LUIS CUBARRAL [32060030],Pluviométrica,Activa,Meta,Cubarral,600,15/01/1969,,Saldana,3.79072222,-73.84277778
35010080,NARE [35010080],Pluviométrica,Activa,Meta,Puerto López,200,15/05/1978,,Ariari,3.79388889,-73.14972222
22050030,COLACHE HACIENDA [22050030],Pluviométrica,Activa,Tolima,Coyaima,384,15/10/1959,,Ariari,3.79547222,-75.19563889
21217190,JUNTAS [21217190],Limnimétrica,Suspendida,Tolima,Ibagué,1760,15/02/1972,15/02/2002,Quebrada Perlas,4.6,-75.35
21206170,CLARETIANO [21206170],Climática Ordinaria,Suspendida,Bogotá,"Bogota, D.C",2500,15/08/1984,15/08/1985,Quebrada Perlas,4.6,-74.2
21205830,MUZU CENTRO SALUD [21205830],Meteorológica Especial,Suspendida,Bogotá,"Bogota, D.C",2560,15/11/1972,15/10/1979,Quebrada Perlas,4.6,-74.13333333
21206510,CASD [21206510],Climática Principal,Suspendida,Bogotá,"Bogota, D.C",2600,15/12/1995,15/08/2002,Quebrada Perlas,4.6,-74.08333333
26075060,ARREBOLES [26075060],Climática Ordinaria,Suspendida,Valle del Cauca,Candelaria (Valle del cauca),1100,15/07/1978,15/07/1995,Guaviare,3.43333333,-76.43333333
26117110,TIERRA BLANCA [26117110],Limnimétrica,Suspendida,Valle del Cauca,Roldanillo,925,15/01/1970,15/03/1996,Canal Marginal,4.41666667,-76.1
26117120,TIERRA BLANCA [26117120],Limnimétrica,Suspendida,Valle del Cauca,Roldanillo,925,15/01/1970,15/03/1996,Canal Marginal,4.41666667,-76.1
35180050,PUERTO TEXAS [35180050],Pluviométrica,Activa,Casanare,Mani,142,15/06/1983,,Canal Marginal,4.41827778,-71.96080556
35027100,CARAZA  - AUT [35027100],Limnigráfica,Activa,Cundinamarca,Une,220,14/01/1970,,Une,4.42863889,-74.01019444
26110230,ISUGU [26110230],Pluviográfica,Activa,Valle del Cauca,Roldanillo,933,15/06/1971,,Meta,4.41866667,-76.10052778
21210240,INTERLAKEN [21210240],Pluviométrica,Activa,Tolima,Ibagué,1174,15/10/1994,,Meta,4.42102778,-75.22055556
35050020,SAN JUANITO [35050020],Pluviométrica,Activa,Cundinamarca,Medina,426,15/07/1968,,Meta,4.42322222,-73.39597222
21245040,AEROPUERTO PERALES [21245040],Sinóptica Secundaria,Activa,Tolima,Ibagué,943,15/11/1970,,Meta,4.42413889,-75.13941667
21245010,PERALES HATO OPIA [21245010],Climática Ordinaria,Activa,Tolima,Ibagué,826,15/02/1965,,Une,4.42966667,-75.20052222
21210230,CRUZ ROJA [21210230],Pluviométrica,Activa,Tolima,Ibagué,1176,15/06/1997,,Une,4.42972222,-75.20775
21217280,PUENTE LA BOLIVAR [21217280],Limnimétrica,Activa,Tolima,Cajamarca,1907,15/10/1986,,Bermellon,4.43655,-75.44593889
35030080,CASAS LAS [35030080],Pluviográfica,Activa,Cundinamarca,Cáqueza,2100,15/05/1986,,Combeima,4.44116667,-73.93638889
21215100,CAJAMARCA [21215100],Climática Ordinaria,Suspendida,Tolima,Cajamarca,1920,15/09/1964,20/06/2018,0,4.4415,-75.42458333
26117170,TIERRA BLANCA [26117170],Limnimétrica,Suspendida,Valle del Cauca,Roldanillo,919,15/01/1969,15/03/2002,Roldanillo,4.43333333,-76.15
21217290,GUAYABAL [21217290],Limnimétrica,Suspendida,Tolima,Ibagué,1560,15/02/1996,15/02/2002,Quebrada El Corazon,4.43333333,-75.3
35105010,GUADUALITO [35105010],Meteorológica Especial,Suspendida,Meta,Cabuyaro,250,15/10/1968,15/04/1976,Quebrada El Corazon,4.43333333,-72.96666667
21217260,YULDAIMA [21217260],Limnimétrica,Suspendida,Tolima,Ibagué,1222,15/06/1983,06/01/2016,Combeima,4.4385,-75.24280556
21201090,VIOTA [21201090],Pluviométrica,Activa,Cundinamarca,Viotá,567,15/11/1974,,Meta,4.44269444,-74.54225
21201920,ALTO SAN MIGUEL [21201920],Pluviométrica,Activa,Cundinamarca,Sibaté,2750,15/05/1993,,Meta,4.44966667,-74.29972222
21250450,POTOSI HACIENDA [21250450],Pluviométrica,Activa,Tolima,Armero (Guayabal),389,15/02/1971,,Mapa,5.05302778,-74.88247222
35070550,VALLE GRANDE [35070550],Pluviográfica,Activa,Boyacá,Tenza,1830,15/05/1984,,Mapa,5.05661111,-73.42691667
35077120,CARACOL EL [35077120],Limnigráfica,Activa,Boyacá,Garagoa,1298,15/12/1974,,Garagoa,5.05686111,-73.39033333
21200160,PANONIA [21200160],Pluviométrica,Activa,Cundinamarca,Chocontá,2800,15/03/1985,,Garagoa,5.05797222,-73.73433333
23060260,CHILAGUA FINCA [23060260],Pluviométrica,Activa,Cundinamarca,Nocaima,1500,15/12/1987,,Garagoa,5.06463889,-74.38202778
35070230,MACHETA GRANJA AGROP [35070230],Pluviográfica,Activa,Cundinamarca,Machetá,1815,15/12/1979,,Garagoa,5.07511111,-73.57941667
35187010,LA POYATA [35187010],Limnimétrica,Activa,Casanare,Mani,148,14/12/1982,,Meta,4.44183333,-72.15238889
26145010,CECILIA LA [26145010],Climática Ordinaria,Suspendida,Caldas,Viterbo,128,15/09/1963,15/01/1973,Garagoa,5.06666667,-75.88333333
54025020,AEROPUERTO CONDOTO [54025020],Climática Principal,Suspendida,Chocó,Condoto,65,15/04/1971,31/03/2008,Garagoa,5.0735,-76.67666667
54020090,AEROPUERTO CONDOTO [54020090],Climática Ordinaria,Activa,Chocó,Condoto,65,09/05/2003,,0,5.0735,-76.67666667
21201580,PASQUILLA [21201580],Pluviométrica,Activa,Bogotá,"Bogota, D.C",30,14/11/1981,,0,4.4465,-74.15483333
35070080,GARAGOA [35070080],Pluviográfica,Activa,Boyacá,Garagoa,1700,15/10/1959,,Garagoa,5.07886111,-73.36852778
21200620,PISCIS [21200620],Pluviométrica,Activa,Cundinamarca,Chocontá,2820,15/03/1985,,Garagoa,5.07916667,-73.69686111
26145030,CAMELIA LA [26145030],Climática Ordinaria,Activa,RIsaralda,Santuario (Risaralda),1736,15/09/1963,,Garagoa,5.07936111,-75.96705556
52090020,REMOLINO GRANDE [52090020],Pluviométrica,Activa,Nariño,Roberto Payán (San José),40,15/09/1983,,Garagoa,2.19036111,-78.41638889
21050060,ARGENTINA LA [21050060],Pluviométrica,Activa,Huila,La Argentina,1500,15/12/1958,,Garagoa,2.19905556,-75.97227778
21040060,TRES ESQUINAS [21040060],Pluviométrica,Activa,Huila,Pital,805,15/06/1980,,Garagoa,2.19936111,-75.77936111
26015050,PALETARA  - AUT [26015050],Climática Principal,Activa,Cauca,Puracé (Coconuco),39,19/12/2011,,0,2.19172222,-76.48202778
26017080,PALETARA [26017080],Limnimétrica,Activa,Cauca,Puracé (Coconuco),2991,15/05/1970,,Negro,2.20180556,-76.49213889
21060040,PITA LA [21060040],Pluviométrica,Activa,Huila,Garzón,1330,15/12/1958,,Negro,2.20202778,-75.54858333
21030090,JAGUA LA [21030090],Pluviométrica,Activa,Huila,Garzón,755,15/06/1971,,Negro,2.20294444,-75.67772222
52017120,HOYO EL [52017120],Limnigráfica,Activa,Cauca,Patía (El Bordo),735,15/11/1994,,Quilcase,2.20861111,-77.00888889
52017070,BOCATOMA SAJANDI [52017070],Limnigráfica,Activa,Cauca,Patía (El Bordo),740,15/11/1994,,Sajandi,2.21666667,-77.0575
26010090,PALETARA [26010090],Pluviométrica,Suspendida,Cauca,Puracé (Coconuco),2900,15/02/1970,15/03/1971,Garagoa,2.2,-76.46666667
21040070,ESCALERETA LA [21040070],Pluviométrica,Suspendida,Huila,Agrado,700,15/05/1975,15/10/2005,Sajandi,2.21666667,-75.68333333
52017130,PUENTE COLGANTE TIMBIO [52017130],Limnigráfica,Activa,Cauca,Patía (El Bordo),740,15/12/1994,,Timbio,2.21805556,-77.00444444
52010110,SALADITO [5201011],Pluviométrica,Activa,Cauca,Timbío,1820,15/11/1990,,Estanquillo,2.33458333,-76.62011111
26010020,COCONUCO [26010020],Pluviométrica,Activa,Cauca,Puracé (Coconuco),2419,15/11/1946,,Estanquillo,2.34336111,-76.4955
21050320,SAN JUAN [21050320],Pluviométrica,Activa,Cauca,Puracé (Coconuco),3253,15/12/2000,,Estanquillo,2.34344444,-76.30841667
32047030,CATALINA LA [32047030],Limnimétrica,Activa,Guaviare,San José Del Guaviare,255,15/02/1983,,Guayabero,2.35466667,-73.58094444
52017100,PUENTE CARRETERA [52017100],Limnigráfica,Activa,Cauca,El Tambo (Cauca),918,15/10/1994,,Timbio,2.35633333,-76.84863889
26020320,TERMALES PILIMBALA [26020320],Pluviométrica,Activa,Cauca,Puracé (Coconuco),3482,15/10/1970,,Timbio,2.36308333,-76.40405556
21160130,PENAS BLANCAS [21160130],Pluviométrica,Activa,Tolima,Dolores,1335,15/10/1985,,Timbio,3.65105556,-74.74972222
22045020,LIMON EL [22045020],Climática Ordinaria,Activa,Tolima,Chaparral,130,15/10/1986,,Timbio,3.65183333,-75.58419444
22047010,QUESO EL HACIENDA [22047010],Limnimétrica,Activa,Tolima,Chaparral,551,15/06/1973,,Amoya,3.65863889,-75.44622222
53107040,AGUACLARA [53107040],Limnigráfica,Activa,Valle del Cauca,Buenaventura,69,15/02/1981,,Anchicaya,3.66922222,-76.94416667
32157050,SAPUARA [32157050],Limnimétrica,Activa,Guainía,Barranco Mina,97,15/12/1983,,Guaviare,3.67061111,-69.3605
21160050,PINALITO HACIENDA [21160050],Pluviométrica,Activa,Tolima,Prado,827,15/02/1959,,Guaviare,3.67172222,-74.84297222
22057040,PALMALARGA [22057040],Limnigráfica,Activa,Tolima,Chaparral,435,15/09/1966,,Saldana,3.67416667,-75.30605556
53110040,AGUACLARA [53110040],Pluviométrica,Activa,Valle del Cauca,La Cumbre,153,15/07/1978,,Saldana,3.67808333,-76.54
53090040,TIGRE EL [53090040],Pluviométrica,Activa,Valle del Cauca,Buenaventura,21,15/02/1980,,Saldana,3.67961111,-77.06777778
53110130,VILLA LUZ ALBA [53110130],Pluviométrica,Activa,Valle del Cauca,La Cumbre,1426,15/06/1990,,Meche,3.69008333,-76.5925
26080070,VIJES [26080070],Pluviométrica,Activa,Valle del Cauca,Vijes,974,15/04/1946,,Meche,3.69852778,-76.42972222
21160170,FIQUE EL [21160170],Pluviométrica,Activa,Tolima,Prado,140,15/09/1983,,Meche,3.70933333,-74.79083333
35017090,PUENTE CAMACHO [35017090],Limnimétrica,Activa,Meta,San Martín (Meta),410,15/08/1978,,Cno Camoa,3.71061111,-73.70644444
35015020,IRACA GRANJA [35015020],Climática Principal,Suspendida,Meta,San Martín (Meta),400,15/08/1960,15/01/1984,Meche,3.68333333,-73.7
26080380,VILLA LUZ ALBA [26080380],Pluviométrica,Suspendida,Valle del Cauca,La Cumbre,1440,15/06/1990,15/10/2002,Meche,3.7,-76.58333333
26090660,PAN DE AZUCAR [26090660],Pluviométrica,Suspendida,Valle del Cauca,El Cerrito,3900,15/09/1972,15/08/1995,Cno Camoa,3.71666667,-76.11666667
22040010,LIMON EL [22040010],Pluviométrica,Suspendida,Tolima,Chaparral,10,15/07/1973,15/10/1986,Cno Camoa,3.71666667,-75.63333333
22060050,CHAPARRAL [22060050],Pluviométrica,Suspendida,Tolima,Chaparral,880,15/10/1959,15/09/1977,Cno Camoa,3.71666667,-75.46666667
21160190,PENON ALTO [21160190],Pluviométrica,Suspendida,Tolima,Prado,320,15/10/1984,15/02/2002,Cno Camoa,3.71666667,-74.95
35010220,SAN MARTIN [35010220],Pluviométrica,Suspendida,Meta,San Martín (Meta),540,15/01/1960,15/02/1970,Cno Camoa,3.71666667,-73.7
35015030,SAN CARLOS GUAROA [35015030],Climática Ordinaria,Suspendida,Meta,San Carlos De Guaroa,230,15/02/1977,15/04/1992,Cno Camoa,3.71666667,-73.25
35135010,CEJALITO [35135010],Climática Principal,Suspendida,Meta,San Martín (Meta),200,15/05/1976,15/12/1984,Cno Camoa,3.71666667,-72.35
21201600,SEDE IDEAM KRA 10 [21201600],Pluviográfica,Suspendida,Bogotá,"Bogota, D.C",2685,14/09/1986,03/05/2019,0,4.60711111,-74.07288889
26110300,CEROS [26110300],Pluviométrica,Activa,Valle del Cauca,Toro,940,15/11/1979,,Quebrada Perlas,4.61638889,-76.03444444
21205528,SOLMAFORO BOGOTA - [21205528],Meteorológica Especial,Activa,Bogotá,"Bogota, D.C",2560,03/12/2015,,Cauca,4.62958333,-74.09019722
21210260,SILENCIO EL [21210260],Pluviográfica,Activa,Tolima,Ibagué,2500,20/08/1999,,Cauca,4.63333333,-75.38333333
21205810,CAPITOLIO NACIONAL [21205810],Meteorológica Especial,Suspendida,Bogotá,"Bogota, D.C",2570,15/11/1972,15/10/1979,Quebrada Perlas,4.6,-74.08333333
21206240,CENTRO GAVIOTAS [21206240],Meteorológica Especial,Suspendida,Bogotá,"Bogota, D.C",2700,15/08/1987,15/09/1992,Quebrada Perlas,4.6,-74.06666667
21210100,RANCHO EL [21210100],Pluviográfica,Suspendida,Tolima,Ibagué,2670,15/06/1983,31/07/1998,Quebrada Perlas,4.60030556,-75.33044444
26110070,SAN ANTONIO [26110070],Pluviométrica,Suspendida,Valle del Cauca,Toro,930,15/08/1967,15/03/2002,Quebrada Perlas,4.61666667,-76.06666667
26117080,DREN PPAL K0+00 [26117080],Limnimétrica,Suspendida,Valle del Cauca,Toro,910,15/01/1970,15/03/2002,Cauca,4.61666667,-76.05
21205820,LICORERA BOGOINAMA [21205820],Meteorológica Especial,Suspendida,Bogotá,"Bogota, D.C",2564,15/11/1973,15/11/1983,Cauca,4.61666667,-74.1
21205600,VELODROMO 1 D MAYO [21205600],Meteorológica Especial,Suspendida,Bogotá,"Bogota, D.C",2650,15/03/1986,15/06/1993,Cauca,4.61666667,-74.06666667
21205230,OBS MET NACIONAL [21205230],Climática Principal,Suspendida,Bogotá,"Bogota, D.C",2556,15/03/1941,15/11/1993,Cauca,4.63333333,-74.1
26120160,SALENTO [26120160],Pluviométrica,Activa,Quindío,Salento,26,15/11/1974,,Cauca,4.63627778,-75.56916667
21240070,ANZOATEGUI [21240070],Pluviométrica,Activa,Tolima,Anzoátegui,1814,15/12/1974,,Cauca,4.6375,-75.09
21237040,CORRALITOS [21237040],Limnimétrica,Activa,Cundinamarca,Pulí,398,15/02/1972,,Seco,4.64638889,-74.65944444
21206620,COL H DURAN DUSAN [21206620],Climática Ordinaria,Suspendida,Bogotá,"Bogota, D.C",2562,14/11/2001,03/05/2019,0,4.63461111,-74.17375
35060210,CLARAVAL [35060210],Pluviométrica,Activa,Cundinamarca,Junín,2100,15/02/1972,,Seco,4.65025,-73.64144444
21206280,ACAPULCO [21206280],Climática Ordinaria,Activa,Cundinamarca,Bojacá,2650,15/02/1990,,Seco,4.65383333,-74.33305556
35095110,HUERTA LA GRANDE [35095110],Climática Principal,Activa,Casanare,Villanueva (Casanare),255,15/09/1994,,Seco,4.65508333,-72.91733333
35085040,VIVERO EL [35085040],Climática Ordinaria,Activa,Boyacá,Miraflores (Boyacá),1640,15/06/1984,,Seco,5.19255556,-73.14477778
